id,id_index,kode_provinsi,nama_provinsi,periode_update,penyakit,kategori,jumlah,satuan,tahun
456,912,35,JAWA TIMUR,2022-08,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2022
457,913,35,JAWA TIMUR,2022-08,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2022
457,914,35,JAWA TIMUR,2022-08,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2022
458,915,35,JAWA TIMUR,2022-08,SUSPEK TETANUS,IGD,0,KASUS,2022
458,916,35,JAWA TIMUR,2022-08,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2022
459,917,35,JAWA TIMUR,2022-08,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2022
459,918,35,JAWA TIMUR,2022-08,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2022
460,919,35,JAWA TIMUR,2022-08,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,6,KASUS,2022
460,920,35,JAWA TIMUR,2022-08,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2022
461,921,35,JAWA TIMUR,2022-09,DIARE AKUT,IGD,14,KASUS,2022
461,922,35,JAWA TIMUR,2022-09,DIARE AKUT,RAWAT INAP,33,KASUS,2022
462,923,35,JAWA TIMUR,2022-09,MALARIA KONFIRMASI,IGD,0,KASUS,2022
462,924,35,JAWA TIMUR,2022-09,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2022
463,925,35,JAWA TIMUR,2022-09,SUSPEK DENGUE,IGD,3,KASUS,2022
463,926,35,JAWA TIMUR,2022-09,SUSPEK DENGUE,RAWAT INAP,31,KASUS,2022
464,927,35,JAWA TIMUR,2022-09,PNEMONIA,IGD,9,KASUS,2022
464,928,35,JAWA TIMUR,2022-09,PNEMONIA,RAWAT INAP,1,KASUS,2022
465,929,35,JAWA TIMUR,2022-09,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2022
465,930,35,JAWA TIMUR,2022-09,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2022
466,931,35,JAWA TIMUR,2022-09,SUSPEK DEMAM TIFOID,IGD,1,KASUS,2022
466,932,35,JAWA TIMUR,2022-09,SUSPEK DEMAM TIFOID,RAWAT INAP,2,KASUS,2022
467,933,35,JAWA TIMUR,2022-09,SINDROM JAUNDICE AKUT,IGD,12,KASUS,2022
467,934,35,JAWA TIMUR,2022-09,SINDROM JAUNDICE AKUT,RAWAT INAP,2,KASUS,2022
468,935,35,JAWA TIMUR,2022-09,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2022
468,936,35,JAWA TIMUR,2022-09,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2022
469,937,35,JAWA TIMUR,2022-09,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2022
469,938,35,JAWA TIMUR,2022-09,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2022
470,939,35,JAWA TIMUR,2022-09,SUSPEK CAMPAK,IGD,0,KASUS,2022
470,940,35,JAWA TIMUR,2022-09,SUSPEK CAMPAK,RAWAT INAP,0,KASUS,2022
471,941,35,JAWA TIMUR,2022-09,SUSPEK DIFTERI,IGD,0,KASUS,2022
471,942,35,JAWA TIMUR,2022-09,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2022
472,943,35,JAWA TIMUR,2022-09,PERTUSSIS,IGD,0,KASUS,2022
472,944,35,JAWA TIMUR,2022-09,PERTUSSIS,RAWAT INAP,0,KASUS,2022
473,945,35,JAWA TIMUR,2022-09,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2022
473,946,35,JAWA TIMUR,2022-09,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2022
474,947,35,JAWA TIMUR,2022-09,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2022
474,948,35,JAWA TIMUR,2022-09,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2022
475,949,35,JAWA TIMUR,2022-09,SUSPEK ANTRAX,IGD,0,KASUS,2022
475,950,35,JAWA TIMUR,2022-09,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2022
476,951,35,JAWA TIMUR,2022-09,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2022
476,952,35,JAWA TIMUR,2022-09,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2022
477,953,35,JAWA TIMUR,2022-09,SUSPEK KOLERA,IGD,0,KASUS,2022
477,954,35,JAWA TIMUR,2022-09,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2022
478,955,35,JAWA TIMUR,2022-09,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2022
478,956,35,JAWA TIMUR,2022-09,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2022
479,957,35,JAWA TIMUR,2022-09,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2022
479,958,35,JAWA TIMUR,2022-09,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2022
480,959,35,JAWA TIMUR,2022-09,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2022
480,960,35,JAWA TIMUR,2022-09,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2022
481,961,35,JAWA TIMUR,2022-09,SUSPEK TETANUS,IGD,0,KASUS,2022
481,962,35,JAWA TIMUR,2022-09,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2022
482,963,35,JAWA TIMUR,2022-09,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2022
482,964,35,JAWA TIMUR,2022-09,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2022
483,965,35,JAWA TIMUR,2022-09,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2022
483,966,35,JAWA TIMUR,2022-09,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2022
484,967,35,JAWA TIMUR,2022-10,DIARE AKUT,IGD,14,KASUS,2022
484,968,35,JAWA TIMUR,2022-10,DIARE AKUT,RAWAT INAP,49,KASUS,2022
485,969,35,JAWA TIMUR,2022-10,MALARIA KONFIRMASI,IGD,0,KASUS,2022
485,970,35,JAWA TIMUR,2022-10,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2022
486,971,35,JAWA TIMUR,2022-10,SUSPEK DENGUE,IGD,2,KASUS,2022
486,972,35,JAWA TIMUR,2022-10,SUSPEK DENGUE,RAWAT INAP,17,KASUS,2022
487,973,35,JAWA TIMUR,2022-10,PNEMONIA,IGD,12,KASUS,2022
487,974,35,JAWA TIMUR,2022-10,PNEMONIA,RAWAT INAP,3,KASUS,2022
488,975,35,JAWA TIMUR,2022-10,DIARE BERDARAH/ DISENTRI,IGD,1,KASUS,2022
488,976,35,JAWA TIMUR,2022-10,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2022
489,977,35,JAWA TIMUR,2022-10,SUSPEK DEMAM TIFOID,IGD,3,KASUS,2022
489,978,35,JAWA TIMUR,2022-10,SUSPEK DEMAM TIFOID,RAWAT INAP,4,KASUS,2022
490,979,35,JAWA TIMUR,2022-10,SINDROM JAUNDICE AKUT,IGD,16,KASUS,2022
490,980,35,JAWA TIMUR,2022-10,SINDROM JAUNDICE AKUT,RAWAT INAP,2,KASUS,2022
491,981,35,JAWA TIMUR,2022-10,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2022
491,982,35,JAWA TIMUR,2022-10,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2022
492,983,35,JAWA TIMUR,2022-10,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2022
492,984,35,JAWA TIMUR,2022-10,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2022
493,985,35,JAWA TIMUR,2022-10,SUSPEK CAMPAK,IGD,0,KASUS,2022
493,986,35,JAWA TIMUR,2022-10,SUSPEK CAMPAK,RAWAT INAP,0,KASUS,2022
494,987,35,JAWA TIMUR,2022-10,SUSPEK DIFTERI,IGD,0,KASUS,2022
494,988,35,JAWA TIMUR,2022-10,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2022
495,989,35,JAWA TIMUR,2022-10,PERTUSSIS,IGD,0,KASUS,2022
495,990,35,JAWA TIMUR,2022-10,PERTUSSIS,RAWAT INAP,0,KASUS,2022
496,991,35,JAWA TIMUR,2022-10,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2022
496,992,35,JAWA TIMUR,2022-10,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2022
497,993,35,JAWA TIMUR,2022-10,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2022
497,994,35,JAWA TIMUR,2022-10,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2022
498,995,35,JAWA TIMUR,2022-10,SUSPEK ANTRAX,IGD,0,KASUS,2022
498,996,35,JAWA TIMUR,2022-10,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2022
499,997,35,JAWA TIMUR,2022-10,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2022
499,998,35,JAWA TIMUR,2022-10,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2022
500,999,35,JAWA TIMUR,2022-10,SUSPEK KOLERA,IGD,0,KASUS,2022
500,1000,35,JAWA TIMUR,2022-10,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2022
501,1001,35,JAWA TIMUR,2022-10,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2022
501,1002,35,JAWA TIMUR,2022-10,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2022
502,1003,35,JAWA TIMUR,2022-10,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2022
502,1004,35,JAWA TIMUR,2022-10,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2022
503,1005,35,JAWA TIMUR,2022-10,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2022
503,1006,35,JAWA TIMUR,2022-10,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2022
504,1007,35,JAWA TIMUR,2022-10,SUSPEK TETANUS,IGD,0,KASUS,2022
504,1008,35,JAWA TIMUR,2022-10,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2022
505,1009,35,JAWA TIMUR,2022-10,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2022
505,1010,35,JAWA TIMUR,2022-10,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2022
506,1011,35,JAWA TIMUR,2022-10,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2022
506,1012,35,JAWA TIMUR,2022-10,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2022
507,1013,35,JAWA TIMUR,2022-11,DIARE AKUT,IGD,35,KASUS,2022
507,1014,35,JAWA TIMUR,2022-11,DIARE AKUT,RAWAT INAP,60,KASUS,2022
508,1015,35,JAWA TIMUR,2022-11,MALARIA KONFIRMASI,IGD,0,KASUS,2022
508,1016,35,JAWA TIMUR,2022-11,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2022
509,1017,35,JAWA TIMUR,2022-11,SUSPEK DENGUE,IGD,4,KASUS,2022
509,1018,35,JAWA TIMUR,2022-11,SUSPEK DENGUE,RAWAT INAP,19,KASUS,2022
510,1019,35,JAWA TIMUR,2022-11,PNEMONIA,IGD,8,KASUS,2022
510,1020,35,JAWA TIMUR,2022-11,PNEMONIA,RAWAT INAP,19,KASUS,2022
511,1021,35,JAWA TIMUR,2022-11,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2022
511,1022,35,JAWA TIMUR,2022-11,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2022
512,1023,35,JAWA TIMUR,2022-11,SUSPEK DEMAM TIFOID,IGD,3,KASUS,2022
512,1024,35,JAWA TIMUR,2022-11,SUSPEK DEMAM TIFOID,RAWAT INAP,2,KASUS,2022
513,1025,35,JAWA TIMUR,2022-11,SINDROM JAUNDICE AKUT,IGD,9,KASUS,2022
513,1026,35,JAWA TIMUR,2022-11,SINDROM JAUNDICE AKUT,RAWAT INAP,3,KASUS,2022
514,1027,35,JAWA TIMUR,2022-11,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2022
514,1028,35,JAWA TIMUR,2022-11,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2022
515,1029,35,JAWA TIMUR,2022-11,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2022
515,1030,35,JAWA TIMUR,2022-11,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2022
516,1031,35,JAWA TIMUR,2022-11,SUSPEK CAMPAK,IGD,0,KASUS,2022
516,1032,35,JAWA TIMUR,2022-11,SUSPEK CAMPAK,RAWAT INAP,0,KASUS,2022
517,1033,35,JAWA TIMUR,2022-11,SUSPEK DIFTERI,IGD,0,KASUS,2022
517,1034,35,JAWA TIMUR,2022-11,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2022
518,1035,35,JAWA TIMUR,2022-11,PERTUSSIS,IGD,0,KASUS,2022
518,1036,35,JAWA TIMUR,2022-11,PERTUSSIS,RAWAT INAP,0,KASUS,2022
519,1037,35,JAWA TIMUR,2022-11,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2022
519,1038,35,JAWA TIMUR,2022-11,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2022
520,1039,35,JAWA TIMUR,2022-11,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2022
520,1040,35,JAWA TIMUR,2022-11,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2022
521,1041,35,JAWA TIMUR,2022-11,SUSPEK ANTRAX,IGD,0,KASUS,2022
521,1042,35,JAWA TIMUR,2022-11,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2022
522,1043,35,JAWA TIMUR,2022-11,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2022
522,1044,35,JAWA TIMUR,2022-11,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2022
523,1045,35,JAWA TIMUR,2022-11,SUSPEK KOLERA,IGD,0,KASUS,2022
523,1046,35,JAWA TIMUR,2022-11,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2022
524,1047,35,JAWA TIMUR,2022-11,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2022
524,1048,35,JAWA TIMUR,2022-11,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2022
525,1049,35,JAWA TIMUR,2022-11,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2022
525,1050,35,JAWA TIMUR,2022-11,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,1,KASUS,2022
526,1051,35,JAWA TIMUR,2022-11,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2022
526,1052,35,JAWA TIMUR,2022-11,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2022
527,1053,35,JAWA TIMUR,2022-11,SUSPEK TETANUS,IGD,0,KASUS,2022
527,1054,35,JAWA TIMUR,2022-11,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2022
528,1055,35,JAWA TIMUR,2022-11,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2022
528,1056,35,JAWA TIMUR,2022-11,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2022
529,1057,35,JAWA TIMUR,2022-11,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2022
529,1058,35,JAWA TIMUR,2022-11,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2022
530,1059,35,JAWA TIMUR,2022-12,DIARE AKUT,IGD,32,KASUS,2022
530,1060,35,JAWA TIMUR,2022-12,DIARE AKUT,RAWAT INAP,44,KASUS,2022
531,1061,35,JAWA TIMUR,2022-12,MALARIA KONFIRMASI,IGD,0,KASUS,2022
531,1062,35,JAWA TIMUR,2022-12,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2022
532,1063,35,JAWA TIMUR,2022-12,SUSPEK DENGUE,IGD,12,KASUS,2022
532,1064,35,JAWA TIMUR,2022-12,SUSPEK DENGUE,RAWAT INAP,39,KASUS,2022
533,1065,35,JAWA TIMUR,2022-12,PNEMONIA,IGD,17,KASUS,2022
533,1066,35,JAWA TIMUR,2022-12,PNEMONIA,RAWAT INAP,15,KASUS,2022
534,1067,35,JAWA TIMUR,2022-12,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2022
534,1068,35,JAWA TIMUR,2022-12,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2022
535,1069,35,JAWA TIMUR,2022-12,SUSPEK DEMAM TIFOID,IGD,2,KASUS,2022
535,1070,35,JAWA TIMUR,2022-12,SUSPEK DEMAM TIFOID,RAWAT INAP,4,KASUS,2022
536,1071,35,JAWA TIMUR,2022-12,SINDROM JAUNDICE AKUT,IGD,14,KASUS,2022
536,1072,35,JAWA TIMUR,2022-12,SINDROM JAUNDICE AKUT,RAWAT INAP,7,KASUS,2022
537,1073,35,JAWA TIMUR,2022-12,SUSPEK CHIKUNGUNYA,IGD,0,KASUS,2022
537,1074,35,JAWA TIMUR,2022-12,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2022
538,1075,35,JAWA TIMUR,2022-12,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2022
538,1076,35,JAWA TIMUR,2022-12,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2022
539,1077,35,JAWA TIMUR,2022-12,SUSPEK CAMPAK,IGD,2,KASUS,2022
539,1078,35,JAWA TIMUR,2022-12,SUSPEK CAMPAK,RAWAT INAP,3,KASUS,2022
540,1079,35,JAWA TIMUR,2022-12,SUSPEK DIFTERI,IGD,0,KASUS,2022
540,1080,35,JAWA TIMUR,2022-12,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2022
541,1081,35,JAWA TIMUR,2022-12,PERTUSSIS,IGD,0,KASUS,2022
541,1082,35,JAWA TIMUR,2022-12,PERTUSSIS,RAWAT INAP,0,KASUS,2022
542,1083,35,JAWA TIMUR,2022-12,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2022
542,1084,35,JAWA TIMUR,2022-12,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2022
543,1085,35,JAWA TIMUR,2022-12,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2022
543,1086,35,JAWA TIMUR,2022-12,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2022
544,1087,35,JAWA TIMUR,2022-12,SUSPEK ANTRAX,IGD,0,KASUS,2022
544,1088,35,JAWA TIMUR,2022-12,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2022
545,1089,35,JAWA TIMUR,2022-12,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2022
545,1090,35,JAWA TIMUR,2022-12,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2022
546,1091,35,JAWA TIMUR,2022-12,SUSPEK KOLERA,IGD,0,KASUS,2022
546,1092,35,JAWA TIMUR,2022-12,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2022
547,1093,35,JAWA TIMUR,2022-12,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2022
547,1094,35,JAWA TIMUR,2022-12,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2022
548,1095,35,JAWA TIMUR,2022-12,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2022
548,1096,35,JAWA TIMUR,2022-12,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2022
549,1097,35,JAWA TIMUR,2022-12,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2022
549,1098,35,JAWA TIMUR,2022-12,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2022
550,1099,35,JAWA TIMUR,2022-12,SUSPEK TETANUS,IGD,0,KASUS,2022
550,1100,35,JAWA TIMUR,2022-12,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2022
551,1101,35,JAWA TIMUR,2022-12,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2022
551,1102,35,JAWA TIMUR,2022-12,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2022
552,1103,35,JAWA TIMUR,2022-12,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2022
552,1104,35,JAWA TIMUR,2022-12,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2022
553,1105,35,JAWA TIMUR,2023-01,DIARE AKUT,IGD,34,KASUS,2023
553,1106,35,JAWA TIMUR,2023-01,DIARE AKUT,RAWAT INAP,31,KASUS,2023
554,1107,35,JAWA TIMUR,2023-01,MALARIA KONFIRMASI,IGD,0,KASUS,2023
554,1108,35,JAWA TIMUR,2023-01,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2023
555,1109,35,JAWA TIMUR,2023-01,SUSPEK DENGUE,IGD,14,KASUS,2023
555,1110,35,JAWA TIMUR,2023-01,SUSPEK DENGUE,RAWAT INAP,13,KASUS,2023
556,1111,35,JAWA TIMUR,2023-01,PNEMONIA,IGD,32,KASUS,2023
556,1112,35,JAWA TIMUR,2023-01,PNEMONIA,RAWAT INAP,15,KASUS,2023
557,1113,35,JAWA TIMUR,2023-01,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2023
557,1114,35,JAWA TIMUR,2023-01,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2023
558,1115,35,JAWA TIMUR,2023-01,SUSPEK DEMAM TIFOID,IGD,2,KASUS,2023
558,1116,35,JAWA TIMUR,2023-01,SUSPEK DEMAM TIFOID,RAWAT INAP,0,KASUS,2023
559,1117,35,JAWA TIMUR,2023-01,SINDROM JAUNDICE AKUT,IGD,8,KASUS,2023
559,1118,35,JAWA TIMUR,2023-01,SINDROM JAUNDICE AKUT,RAWAT INAP,13,KASUS,2023
560,1119,35,JAWA TIMUR,2023-01,SUSPEK CHIKUNGUNYA,IGD,1,KASUS,2023
560,1120,35,JAWA TIMUR,2023-01,SUSPEK CHIKUNGUNYA,RAWAT INAP,0,KASUS,2023
561,1121,35,JAWA TIMUR,2023-01,SUSPEK FLU BURUNG PADA MANUSIA,IGD,0,KASUS,2023
561,1122,35,JAWA TIMUR,2023-01,SUSPEK FLU BURUNG PADA MANUSIA,RAWAT INAP,0,KASUS,2023
562,1123,35,JAWA TIMUR,2023-01,SUSPEK CAMPAK,IGD,2,KASUS,2023
562,1124,35,JAWA TIMUR,2023-01,SUSPEK CAMPAK,RAWAT INAP,6,KASUS,2023
563,1125,35,JAWA TIMUR,2023-01,SUSPEK DIFTERI,IGD,0,KASUS,2023
563,1126,35,JAWA TIMUR,2023-01,SUSPEK DIFTERI,RAWAT INAP,0,KASUS,2023
564,1127,35,JAWA TIMUR,2023-01,PERTUSSIS,IGD,0,KASUS,2023
564,1128,35,JAWA TIMUR,2023-01,PERTUSSIS,RAWAT INAP,0,KASUS,2023
565,1129,35,JAWA TIMUR,2023-01,ACUTE FLACID PARALYSIS (AFP),IGD,0,KASUS,2023
565,1130,35,JAWA TIMUR,2023-01,ACUTE FLACID PARALYSIS (AFP),RAWAT INAP,0,KASUS,2023
566,1131,35,JAWA TIMUR,2023-01,GIGITAN HEWAN PENULAR RABIES,IGD,0,KASUS,2023
566,1132,35,JAWA TIMUR,2023-01,GIGITAN HEWAN PENULAR RABIES,RAWAT INAP,0,KASUS,2023
567,1133,35,JAWA TIMUR,2023-01,SUSPEK ANTRAX,IGD,0,KASUS,2023
567,1134,35,JAWA TIMUR,2023-01,SUSPEK ANTRAX,RAWAT INAP,0,KASUS,2023
568,1135,35,JAWA TIMUR,2023-01,SUSPEK LEPTOSPIROSIS,IGD,0,KASUS,2023
568,1136,35,JAWA TIMUR,2023-01,SUSPEK LEPTOSPIROSIS,RAWAT INAP,0,KASUS,2023
569,1137,35,JAWA TIMUR,2023-01,SUSPEK KOLERA,IGD,0,KASUS,2023
569,1138,35,JAWA TIMUR,2023-01,SUSPEK KOLERA,RAWAT INAP,0,KASUS,2023
570,1139,35,JAWA TIMUR,2023-01,KLUSTER PENYAKIT YANG TIDAK LAZIM,IGD,0,KASUS,2023
570,1140,35,JAWA TIMUR,2023-01,KLUSTER PENYAKIT YANG TIDAK LAZIM,RAWAT INAP,0,KASUS,2023
571,1141,35,JAWA TIMUR,2023-01,SUSPEK MENINGITIS/ENCEPHALITIS,IGD,0,KASUS,2023
571,1142,35,JAWA TIMUR,2023-01,SUSPEK MENINGITIS/ENCEPHALITIS,RAWAT INAP,0,KASUS,2023
572,1143,35,JAWA TIMUR,2023-01,SUSPEK TETANUS NEONATORUM,IGD,0,KASUS,2023
572,1144,35,JAWA TIMUR,2023-01,SUSPEK TETANUS NEONATORUM,RAWAT INAP,0,KASUS,2023
573,1145,35,JAWA TIMUR,2023-01,SUSPEK TETANUS,IGD,0,KASUS,2023
573,1146,35,JAWA TIMUR,2023-01,SUSPEK TETANUS,RAWAT INAP,0,KASUS,2023
574,1147,35,JAWA TIMUR,2023-01,ILI (PENYAKIT SERUPA INFLUENZA),IGD,0,KASUS,2023
574,1148,35,JAWA TIMUR,2023-01,ILI (PENYAKIT SERUPA INFLUENZA),RAWAT INAP,0,KASUS,2023
575,1149,35,JAWA TIMUR,2023-01,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),IGD,0,KASUS,2023
575,1150,35,JAWA TIMUR,2023-01,SUSPEK HFMD (HAND FOOT MOUTH DISEASE),RAWAT INAP,0,KASUS,2023
576,1151,35,JAWA TIMUR,2023-02,DIARE AKUT,IGD,42,KASUS,2023
576,1152,35,JAWA TIMUR,2023-02,DIARE AKUT,RAWAT INAP,55,KASUS,2023
577,1153,35,JAWA TIMUR,2023-02,MALARIA KONFIRMASI,IGD,0,KASUS,2023
577,1154,35,JAWA TIMUR,2023-02,MALARIA KONFIRMASI,RAWAT INAP,0,KASUS,2023
578,1155,35,JAWA TIMUR,2023-02,SUSPEK DENGUE,IGD,12,KASUS,2023
578,1156,35,JAWA TIMUR,2023-02,SUSPEK DENGUE,RAWAT INAP,45,KASUS,2023
579,1157,35,JAWA TIMUR,2023-02,PNEMONIA,IGD,37,KASUS,2023
579,1158,35,JAWA TIMUR,2023-02,PNEMONIA,RAWAT INAP,22,KASUS,2023
580,1159,35,JAWA TIMUR,2023-02,DIARE BERDARAH/ DISENTRI,IGD,0,KASUS,2023
580,1160,35,JAWA TIMUR,2023-02,DIARE BERDARAH/ DISENTRI,RAWAT INAP,0,KASUS,2023
581,1161,35,JAWA TIMUR,2023-02,SUSPEK DEMAM TIFOID,IGD,5,KASUS,2023
581,1162,35,JAWA TIMUR,2023-02,SUSPEK DEMAM TIFOID,RAWAT INAP,1,KASUS,2023
582,1163,35,JAWA TIMUR,2023-02,SINDROM JAUNDICE AKUT,IGD,23,KASUS,2023
